Textbox27,,,,,,,,,,,,
,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
18,Nagaland,Dimapur,Medziphema,Kashiram Ao,520120,bus stand,Kashiram Ao sector,06-Jul-20,Transport/Admin,Bus Stand,25.90120167,93.68862667
19,Nagaland,Dimapur,Medziphema,Kashiram Ao,520120,Kashiram Ao sector vill council,Kashiram Ao sector,06-Jul-20,Transport/Admin,Panchayat Headquarter,25.89791333,93.68846833
20,Nagaland,Zunheboto,Akuluto,Roto Old,926291,Bus Stand,Roto Old,09-Jul-20,Transport/Admin,Bus Stand,26.07641827,94.43512036
21,Nagaland,Zunheboto,Akuluto,Roto Old,926291,Block Panchayat HQ,Roto Old,09-Jul-20,Transport/Admin,Panchayat Headquarter,26.07529979,94.42797312
22,Nagaland,Kohima,Chiephopozou,Rusoma,929167,govt high school,RUSOMA,10-Jul-20,Education ,High School - General,25.72939634,94.14702416
23,Nagaland,Kohima,Chiephopozou,Rusoma,929167,Mandi,Rusoma,11-Aug-20,Agro ,Mandi (Notified),25.72248975,94.13725751
24,Nagaland,Kohima,Chiephopozou,Rusoma,929167,RUSOMA VILL COUNCIL,RUSOMA,10-Jul-20,Transport/Admin,Panchayat Headquarter,25.7259583,94.13967899
25,Nagaland,Kohima,Chiephopozou,Rusoma,929167,PHC,RUSOMA,10-Jul-20,Medical ,Primary Health Centre,25.72769209,94.14140127
26,Nagaland,Dimapur,Kuhoboto,Henevi,420515,Henivi vill council,henivi,04-Jul-20,Transport/Admin,Panchayat Headquarter,25.92387833,93.79343833
27,Nagaland,Dimapur,Kuhoboto,Henevi,420515,Bus stand,Henivi,04-Jul-20,Transport/Admin,Bus Stand,25.92123667,93.79156333
28,Nagaland,Peren,Peren,Heningkunglwa,420549,Heningkunglwa vill council,Heningkunglwa,25-Jun-20,Transport/Admin,Panchayat Headquarter,25.66483672,93.78067632
29,Nagaland,Peren,Peren,Heningkunglwa,420549,Govt high school,Heninhkunglwa,25-Jun-20,Education ,High School - General,25.67283048,93.77689114
30,Nagaland,Peren,Peren,Heningkunglwa,420549,PHC,Hrningkungla,25-Jun-20,Medical ,Primary Health Centre,25.67186301,93.76832174
31,Nagaland,Dimapur,Niuland,Hukhai,427703,Panchayat,Hukhai,04-Jul-20,Transport/Admin,Panchayat Headquarter,26.03781167,93.90604
32,Nagaland,Dimapur,Niuland,Hukhai,427703,PHC,Hukhai,04-Jul-20,Medical ,Primary Health Centre,26.03844667,93.90652833
33,Nagaland,Zunheboto,Akuluto,Izheto,437580,Mandi,Izheto,04-Jul-20,Agro ,Mandi (Notified),26.21141268,94.42193295
34,Nagaland,Zunheboto,Akuluto,Izheto,437580,Block Panchayat HQ,Izheto,04-Jul-20,Transport/Admin,Panchayat Headquarter,26.20874007,94.42062881
35,Nagaland,Kohima,Jakhama,Jakhama,444381,SDO Civil,Jakhama,16-Jul-20,Transport/Admin,Block Headquarter,25.57921265,94.12529039
36,Nagaland,Kohima,Jakhama,Jakhama,444381,Loyola Hr Sec School,Jakhama,16-Jul-20,Education ,Higher Secondary School,25.59557018,94.12467369
37,Nagaland,Kohima,Jakhama,Jakhama,444381,Bus stand,Jakhama,16-Jul-20,Transport/Admin,Bus Stand,25.58130562,94.12665904
38,Nagaland,Kohima,Jakhama,Jakhama,444381,Mandi,jakhama,16-Jul-20,Agro ,Mandi (Notified),25.58175749,94.12475477
39,Nagaland,Kohima,Jakhama,Jakhama,444381,Bank,Jakhama,16-Jul-20,Transport/Admin,Bank,25.59982839,94.12396883
40,Nagaland,Kohima,Jakhama,Jakhama,444381,Govt High School,Jakhama,16-Jul-20,Education ,High School - General,25.58002645,94.12646823
41,Nagaland,Kohima,Jakhama,Jakhama,444381,PHC,Jakhama,16-Jul-20,Medical ,Primary Health Centre,25.59236732,94.12525688
42,Nagaland,Kohima,Jakhama,Jakhama,444381,St joseph college,Jakhama,16-Jul-20,Education ,Degree College,25.57925642,94.12535548
43,Nagaland,Kohima,Jakhama,Jakhama,444381,Bus stand2,Jakhama,16-Jul-20,Transport/Admin,Bus Stand,25.5933596,94.12422657
44,Nagaland,Wokha,Sanis,Sungro,1018489,GHS Sungro,Sungro,16-Jul-20,Education ,High School - General,26.26445833,94.33353167
45,Nagaland,Wokha,Sanis,Sungro,1018489,CHC,Sungro HQ,16-Jul-20,Medical ,Community Health Centre,26.27182667,94.33621667
46,Nagaland,Phek,Sekruzu,Thevopisu,1049841,Village Council,Thevopisu,22-Jul-20,Transport/Admin,Panchayat Headquarter,25.70829256,94.34309915
47,Nagaland,Phek,Sekruzu,Thevopisu,1049841,Mandi,Thevopisu,22-Jul-20,Agro ,Mandi (Notified),25.70376827,94.34670054
48,Nagaland,Phek,Sekruzu,Thevopisu,1049841,pack house,Thevopisu ,22-Jul-20,Agro ,Collection Centre or Pack House,25.706973,94.34247679
49,Nagaland,Phek,Sekruzu,Thevopisu,1049841,Govt high school,Thevopisu,22-Jul-20,Education ,High School - General,25.70417286,94.34298534
50,Nagaland,Phek,Sekruzu,Thevopisu,1049841,PHC,Thevopisu,22-Jul-20,Medical ,Primary Health Centre,25.7010822,94.34665583
51,Nagaland,Dimapur,Niuland,Hovishe,427163,mandi,hovishe,04-Jul-20,Agro ,Mandi (Notified),25.93285,93.97781167
52,Nagaland,Dimapur,Niuland,Hovishe,427163,bus stand,hovishe,04-Jul-20,Transport/Admin,Bus Stand,25.93277667,93.977815
53,Nagaland,Dimapur,Niuland,Hovishe,427163,Panchayat,Hovishe,04-Jul-20,Transport/Admin,Panchayat Headquarter,25.93000667,93.98200833
54,Nagaland,Longleng,Longleng,Hukpang,427767,Hukpang Village Council,Hukpang,08-Jul-20,Transport/Admin,Panchayat Headquarter,26.47126626,94.80711954
55,Nagaland,Longleng,Longleng,Hukpang,427767,Bus Stand,Hukphang,08-Jul-20,Transport/Admin,Bus Stand,26.46938239,94.80864278
56,Nagaland,Longleng,Longleng,Hukpang,427767,Mandi,Hukphang,06-Jul-20,Agro ,Mandi (Notified),26.46896421,94.808033
57,Nagaland,Zunheboto,Ghathashi,Ighanumi,430682,Govt High School,Ighanumi,12-Aug-20,Education ,High School - General,25.76109569,94.31343013
58,Nagaland,Zunheboto,Ghathashi,Ighanumi,430682,PHC,Ighanumi,12-Aug-20,Medical ,Primary Health Centre,25.75918377,94.31036881
59,Nagaland,Zunheboto,Ghathashi,Ighanumi,430682,Village Council,Ighanumi,12-Aug-20,Transport/Admin,Panchayat Headquarter,25.76130846,94.31230419
60,Nagaland,Mon,Chen,Jakphang,444979,Mandi,Jakphang,31-Jul-20,Agro ,Mandi (Notified),26.46566672,94.93766023
61,Nagaland,Mon,Chen,Jakphang,444979,Panchayat Headquarter,Jakphang,31-Jul-20,Transport/Admin,Panchayat Headquarter,26.46082804,94.93144641
62,Nagaland,Dimapur,Medziphema,Sirhima,997352,bus stand,Sirhima,30-Jun-20,Transport/Admin,Bus Stand,25.74062667,93.89443
63,Nagaland,Dimapur,Medziphema,Sirhima,997352,Sirhima vill council,Sirhima,30-Jun-20,Transport/Admin,Panchayat Headquarter,25.73852167,93.89356333
64,Nagaland,Dimapur,Medziphema,Sovima,1009652,Tetso college,Sovima,01-Jul-20,Education ,Degree College,25.851735,93.76269167
65,Nagaland,Dimapur,Medziphema,Sovima,1009652,Sovima vill council,Sovima,02-Jul-20,Transport/Admin,Panchayat Headquarter,25.84184333,93.76152833
66,Nagaland,Dimapur,Medziphema,Sovima,1009652,bus stand,Sovima,01-Jul-20,Transport/Admin,Bus Stand,25.8544,93.75916833
67,Nagaland,Dimapur,Medziphema,Sovima,1009652,GHS,Sovima,01-Jul-20,Education ,High School - General,25.84042833,93.76739
68,Nagaland,Dimapur,Medziphema,Sovima,1009652,ICFAI University,Sovima,01-Jul-20,Education ,Degree College,25.83689833,93.76318333
69,Nagaland,Dimapur,Medziphema,Sovima,1009652,Rancho Academy,Sovima,01-Jul-20,Education ,High School - General,25.856125,93.76042167
70,Nagaland,Dimapur,Medziphema,Sovima,1009652,Logos school,Sovima,02-Jul-20,Education ,High School - General,25.84260333,93.72873
71,Nagaland,Dimapur,Medziphema,Sovima,1009652,hebron higher secondary school,Sovima,01-Jul-20,Education ,Higher Secondary School,25.841375,93.76910667
72,Nagaland,Longleng,Tamlu,Tamlu,1030601,bus stand,Tamlu,28-Jul-20,Transport/Admin,Bus Stand,26.67395167,94.74510224
73,Nagaland,Longleng,Tamlu,Tamlu,1030601,Tamlu Village Council,Tamlu,27-Jul-20,Transport/Admin,Panchayat Headquarter,26.67396879,94.74516176
74,Nagaland,Longleng,Tamlu,Tangha,1031730,Tangha Village Council,Tangha,25-Jul-20,Transport/Admin,Panchayat Headquarter,26.60215685,94.77087317
75,Nagaland,Longleng,Tamlu,Tangha,1031730,Jawaharlal Navodaya Vidhalya,Tangha,25-Jul-20,Education ,High School - General,26.6202522,94.7536388
76,Nagaland,Phek,Pfutsero,Kami Vill,497295,panchayat,kami,16-Jul-20,Transport/Admin,Panchayat Headquarter,25.54612722,94.26565285
77,Nagaland,Phek,Pfutsero,Kami Vill,497295,warehouse,kami,17-Jul-20,Agro ,Warehouse,25.54548479,94.26600243
78,Nagaland,Phek,Pfutsero,Kami Vill,497295,mandi,kami,16-Jul-20,Agro ,Mandi (Notified),25.54564205,94.26574092
79,Nagaland,Phek,Pfutsero,Kami Vill,497295,pack house,kami,16-Jul-20,Agro ,Collection Centre or Pack House,25.54548479,94.26600243
80,Nagaland,Phek,Pfutsero,Kami Vill,497295,bus stand,kami,17-Jul-20,Transport/Admin,Bus Stand,25.53892635,94.26715892
81,Nagaland,Phek,Sekruzu,Runguzu Nawe,928209,NST,Runguzu Nawe,22-Jul-20,Transport/Admin,Bus Stand,25.69624648,94.31902192
82,Nagaland,Phek,Sekruzu,Runguzu Nawe,928209,Village Council,Runguzu Nawe,22-Jul-20,Transport/Admin,Panchayat Headquarter,25.69782185,94.318337
83,Nagaland,Phek,Sekruzu,Runguzu Nawe,928209,Mandi,Runguzu Nawe,22-Jul-20,Agro ,Mandi (Notified),25.69332326,94.31895286
84,Nagaland,Dimapur,Kuhoboto,Sahoi,936029,mandi,Sahoi,10-Jul-20,Agro ,Mandi (Notified),25.97267667,93.833
85,Nagaland,Dimapur,Kuhoboto,Sahoi,936029,bus stand,Sahoi,10-Jul-20,Transport/Admin,Bus Stand,25.965705,93.83689333
86,Nagaland,Dimapur,Kuhoboto,Sahoi,936029,Sahoi vill council,sahoi,10-Jul-20,Transport/Admin,Panchayat Headquarter,25.96582333,93.8369
87,Nagaland,Phek,Sekruzu,Satazu Nawe,962467,pack house,Satazu Nawe,22-Jul-20,Agro ,Collection Centre or Pack House,25.76182602,94.36801795
88,Nagaland,Phek,Sekruzu,Satazu Nawe,962467,PHC,Satazu Nawe,22-Jul-20,Medical ,Primary Health Centre,25.76169833,94.36786668
89,Nagaland,Phek,Sekruzu,Satazu Nawe,962467,Satazu Nawe vill council,Satazu Nawe,22-Jul-20,Transport/Admin,Panchayat Headquarter,25.76002495,94.36370843
90,Nagaland,Phek,Sekruzu,Satazu Nawe,962467,VHC,Satazu Nawe,22-Jul-20,Medical ,Veterinary Hospital,25.76719926,94.37360901
91,Nagaland,Phek,Sekruzu,Satazu Nawe,962467,mandi,Satazu Nawe,22-Jul-20,Agro ,Mandi (Notified),25.76230469,94.36996989
92,Nagaland,Tuensang,Shamator,Shamator Vill,976760,Mandi,Shamator ,02-Jul-20,Agro ,Mandi (Notified),26.06713423,94.87767394
93,Nagaland,Tuensang,Shamator,Shamator Vill,976760,Shamator Village Council,Shamator,02-Jul-20,Transport/Admin,Panchayat Headquarter,26.06097289,94.87471969
94,Nagaland,Mon,Mon,Shangnyu,977192,EAC hq,Shangnyu,22-Jul-20,Transport/Admin,Block Headquarter,26.76516201,95.12920622
95,Nagaland,Mon,Mon,Shangnyu,977192,Govt High School,Shangnyu,22-Jul-20,Education ,High School - General,26.76406943,95.1298271
96,Nagaland,Mon,Mon,Shangnyu,977192,Mandi,Shangnyu,22-Jul-20,Agro ,Mandi (Notified),26.76548007,95.1326264
97,Nagaland,Mon,Mon,Shangnyu,977192,Shangnyu PHC,Shangnyu,22-Jul-20,Medical ,Primary Health Centre,26.76546082,95.12882356
98,Nagaland,Zunheboto,Satakha,Shena Old,980251,Bus stand,shena old,04-Jul-20,Transport/Admin,Bus Stand,26.01781431,94.38711683
99,Nagaland,Zunheboto,Satakha,Shena Old,980251,Mandi,Shena old,05-Jul-20,Agro ,Mandi (Notified),26.01207,94.39365333
100,Nagaland,Zunheboto,Satakha,Shena Old,980251,PHC,Shena old,04-Jul-20,Medical ,Primary Health Centre,26.01910722,94.38716963
101,Nagaland,Phek,Sekruzu,Ruzazho,929372,Mandi,Ruzazho,23-Jul-20,Agro ,Mandi (Notified),25.75783851,94.384036
102,Nagaland,Phek,Sekruzu,Ruzazho,929372,Govt high School,Ruzazho,23-Jul-20,Education ,High School - General,25.75858886,94.3783058
103,Nagaland,Phek,Sekruzu,Ruzazho,929372,PHC,Ruzazho,23-Jul-20,Medical ,Primary Health Centre,25.75867479,94.37692494
104,Nagaland,Phek,Sekruzu,Ruzazho,929372,Village Council,Ruzazho,23-Jul-20,Transport/Admin,Panchayat Headquarter,25.75731223,94.38486731
105,Nagaland,Dimapur,Dhansaripar,Sangtamtilla,949764,bus stand,Sangtamtilla,29-Jun-20,Transport/Admin,Bus Stand,25.857325,93.71217833
106,Nagaland,Dimapur,Dhansaripar,Sangtamtilla,949764,mandi,Sangtamtilla,29-Jun-20,Agro ,Mandi (Notified),25.85731167,93.71218167
107,Nagaland,Dimapur,Dhansaripar,Sangtamtilla,949764,Bluemoon school,santamtilla,29-Jun-20,Education ,High School - General,25.85071333,93.70541667
108,Nagaland,Dimapur,Dhansaripar,Sangtamtilla,949764,sangtamtilla vill council,sangtamtilla,29-Jun-20,Transport/Admin,Panchayat Headquarter,25.85217333,93.70766
109,Nagaland,Dimapur,Dhansaripar,Sangtamtilla,949764,Logdrum school higher secondary,sangtamtilla,29-Jun-20,Education ,Higher Secondary School,25.848955,93.71310167
110,Nagaland,Dimapur,Dhansaripar,Sangtamtilla,949764,PACE International seminary,sangtamtilla,29-Jun-20,Education ,Degree College,25.85528667,93.71051833
111,Nagaland,Phek,Sekruzu,Satazu Nasa,962466,pack house,Satazu Nasa,22-Jul-20,Agro ,Collection Centre or Pack House,25.69622692,94.31899749
112,Nagaland,Phek,Sekruzu,Satazu Nasa,962466,Satazu Nasa vill council,Satazu Nasa,22-Jul-20,Transport/Admin,Panchayat Headquarter,25.77203644,94.34407988
113,Nagaland,Phek,Sekruzu,Satazu Nasa,962466,mandi,Satazu Nasa,22-Jul-20,Agro ,Mandi (Notified),25.77193388,94.34421633
114,Nagaland,Kohima,Tsemenyu,Sendenyu,971781,Vilage Council,Sendenyu,25-Jun-20,Transport/Admin,Panchayat Headquarter,25.90741049,94.12255293
115,Nagaland,Kohima,Tsemenyu,Sendenyu,971781,Govt high School,Sendenyu,25-Jun-20,Education ,High School - General,25.89850666,94.12764202
116,Nagaland,Wokha,Wozhuro/Ralang,Sankitong,976363,village council,Sankitong,15-Jul-20,Transport/Admin,Panchayat Headquarter,26.01742833,94.17177667
117,Nagaland,Wokha,Wozhuro/Ralang,Sankitong,976363,collection centre,Sankitong,15-Jul-20,Agro ,Collection Centre or Pack House,26.01685333,94.17230333
118,Nagaland,Dimapur,Dhansaripar,Shitovi,983715,Shitovi vill council,Shitovi,29-Jun-20,Transport/Admin,Panchayat Headquarter,25.77888,93.68884333
119,Nagaland,Dimapur,Dhansaripar,Shitovi,983715,bus stand,Shitovi,29-Jun-20,Transport/Admin,Bus Stand,25.78124667,93.69091333
120,Nagaland,Dimapur,Dhansaripar,Shitovi,983715,mandi,Shitovi,29-Jun-20,Agro ,Mandi (Notified),25.77809833,93.68920833
121,Nagaland,Dimapur,Dhansaripar,Shoxuvi,986096,Bus stand,Shoxuvi,29-Jun-20,Transport/Admin,Bus Stand,25.77991833,93.72496333
122,Nagaland,Dimapur,Dhansaripar,Shoxuvi,986096,SBI,Shoxuvi,29-Jun-20,Transport/Admin,Bank,25.74391333,93.69332167
123,Nagaland,Dimapur,Dhansaripar,Shoxuvi,986096,mandi,Shoxuvi,29-Jun-20,Agro ,Mandi (Notified),25.75671167,93.704155
124,Nagaland,Dimapur,Dhansaripar,Shoxuvi,986096,Touch of hope school,Shoxuvi,29-Jun-20,Education ,High School - General,25.75862333,93.69559
125,Nagaland,Dimapur,Niuland,Henito,420550,Bus stand,Henito,04-Jul-20,Transport/Admin,Bus Stand,25.98004833,93.91823333
126,Nagaland,Dimapur,Niuland,Henito,420550,Panchayat,Henito,04-Jul-20,Transport/Admin,Panchayat Headquarter,25.984445,93.91671667
127,Nagaland,Zunheboto,Tokiye,Hoshepu ,426649,Mandi,Hoshepu Hq,25-Jun-20,Agro ,Mandi (Notified),25.90726667,94.55659
128,Nagaland,Zunheboto,Tokiye,Hoshepu ,426649,ware house,Hoshepu hq,25-Jun-20,Agro ,Warehouse,25.90293833,94.55546667
129,Nagaland,Zunheboto,Tokiye,Hoshepu ,426649,PHC,Hoshepu hq,25-Jun-20,Medical ,Primary Health Centre,25.90260833,94.553215
130,Nagaland,Zunheboto,Tokiye,Hoshepu ,426649,Bus stand,Hoshepu hq,25-Jun-20,Transport/Admin,Bus Stand,25.90823833,94.55689333
131,Nagaland,Tuensang,Chessore,Hukir,427702,Mandi,Hukir,04-Jul-20,Agro ,Mandi (Notified),26.051103,94.69536444
132,Nagaland,Tuensang,Chessore,Hukir,427702,Hukir Village Council,Hukir,04-Jul-20,Transport/Admin,Panchayat Headquarter,26.05047611,94.69507572
133,Nagaland,Tuensang,Chessore,Hukir,427702,govt. high school,hukir village,04-Jul-20,Education ,High School - General,26.05126872,94.691264
134,Nagaland,Dimapur,Medziphema,Sochunoma,1002127,panchayat hq,sochunoma,30-Jun-20,Transport/Admin,Panchayat Headquarter,25.72354,93.875625
135,Nagaland,Dimapur,Medziphema,Sochunoma,1002127,mandi,sochunoma,30-Jun-20,Agro ,Mandi (Notified),25.719905,93.87258833
136,Nagaland,Dimapur,Medziphema,Sochunoma,1002127,bus stand,sochunoma,30-Jun-20,Transport/Admin,Bus Stand,25.72378667,93.87473667
137,Nagaland,Phek,Kikruma,Thenyizumi,1049225,ST Andrew School,Thenyizumi,25-Jun-20,Education ,High School - General,25.6636905,94.25314836
138,Nagaland,Phek,Kikruma,Thenyizumi,1049225,Mandi,Thenyizumi,25-Jun-20,Agro ,Mandi (Notified),25.65373539,94.25024957
139,Nagaland,Phek,Kikruma,Thenyizumi,1049225,Village Council,Thenyizumi,25-Jun-20,Transport/Admin,Panchayat Headquarter,25.65361191,94.25040725
140,Nagaland,Longleng,Tamlu,Kangching,502693,Govt High School,Kangching,12-Aug-20,Education ,High School - General,26.64457758,94.71650503
141,Nagaland,Longleng,Tamlu,Kangching,502693,Kangching Village Council,kangching,27-Jul-20,Transport/Admin,Panchayat Headquarter,26.64648576,94.71937267
142,Nagaland,Phek,Sekruzu,Runguzu Nasa,928208,GHS,Runguzu Nasa,22-Jul-20,Education ,High School - General,25.69477039,94.30500313
143,Nagaland,Phek,Sekruzu,Runguzu Nasa,928208,mandi,Runguzu Nasa,22-Jul-20,Agro ,Mandi (Notified),25.69437172,94.3042691
144,Nagaland,Phek,Sekruzu,Runguzu Nasa,928208,Runguzu Nasa vill council,Runguzu Nasa,22-Jul-20,Transport/Admin,Panchayat Headquarter,25.69716237,94.30736343
145,Nagaland,Phek,Sekruzu,Runguzu Nasa,928208,pack house,Runguzu Nasa,22-Jul-20,Agro ,Collection Centre or Pack House,25.69872295,94.30700513
146,Nagaland,Kiphire,Pungro,Salomi,943350,Salomi Village Council,Salomi,27-Jun-20,Transport/Admin,Panchayat Headquarter,25.79420321,94.89470275
147,Nagaland,Kiphire,Pungro,Salomi,943350,Govt High School Salomi,Salomi,27-Jun-20,Education ,High School - General,25.79264428,94.89152891
148,Nagaland,Tuensang,Sangsangnyu,SANGSANGNYU VILLAGE,949751,EAC Hq,Sangsangnyu,04-Jul-20,Transport/Admin,Block Headquarter,26.329035,94.89730333
149,Nagaland,Dimapur,Dhansaripar,Hazadisa,418315,bus stand,Hazadisa,29-Jun-20,Transport/Admin,Bus Stand,25.746055,93.57208667
150,Nagaland,Dimapur,Dhansaripar,Hazadisa,418315,mandi,hazadisa,29-Jun-20,Agro ,Mandi (Notified),25.73445,93.55781333
151,Nagaland,Dimapur,Dhansaripar,Hazadisa,418315,Hazadisa vill council,hazadisa,29-Jun-20,Transport/Admin,Panchayat Headquarter,25.734455,93.55742333
152,Nagaland,Dimapur,Kuhoboto,Hoito,424540,Hoito vill council,Hoito,04-Jul-20,Transport/Admin,Panchayat Headquarter,25.88695833,93.82202
153,Nagaland,Dimapur,Kuhoboto,Hoito,424540,bus stand,Hoito,04-Jul-20,Transport/Admin,Bus Stand,25.88370167,93.82155667
154,Nagaland,Zunheboto,Zunheboto,Sukhalu,1014483,Bus Stand,Sukhalu,30-Jun-20,Transport/Admin,Bus Stand,25.9759229,94.51222698
155,Nagaland,Zunheboto,Zunheboto,Sukhalu,1014483,Sukhalu Village Council,Sukhalu,01-Jul-20,Transport/Admin,Panchayat Headquarter,25.97584238,94.51208247
156,Nagaland,Zunheboto,Zunheboto,Sukhalu,1014483,Sukhalu PHC,Sukhalu,01-Jul-20,Medical ,Primary Health Centre,25.9756281,94.51197849
157,Nagaland,Zunheboto,Zunheboto,Sukhalu,1014483,Mandi,Sukhalu,01-Jul-20,Agro ,Mandi (Notified),25.97564517,94.51184323
158,Nagaland,Zunheboto,Suruhuto,Surumi,1021276,Bus Stand,Surumi,09-Jul-20,Transport/Admin,Bus Stand,26.15131992,94.56214392
159,Nagaland,Zunheboto,Suruhuto,Surumi,1021276,Block Panchayat HQ,Surumi,09-Jul-20,Transport/Admin,Panchayat Headquarter,26.15142059,94.56210318
160,Nagaland,Kiphire,Sitimi,Thazuvi ,1048141,Bus stand,Thazuvi,22-Aug-20,Transport/Admin,Bus Stand,25.85156273,94.69427021
161,Nagaland,Kiphire,Sitimi,Thazuvi ,1048141,Mandi,Thazuvi,22-Aug-20,Agro ,Mandi (Notified),25.85157473,94.69433526
162,Nagaland,Kiphire,Sitimi,Thazuvi ,1048141,Council Hall,Thazuvi,22-Aug-20,Transport/Admin,Panchayat Headquarter,25.85189392,94.69398657
163,Nagaland,Phek,Kikruma,Khulazu Basa K.Basa,474337,Mandi,Khulazu Basa,27-Jun-20,Agro ,Mandi (Notified),25.65862422,94.29296972
164,Nagaland,Phek,Kikruma,Khulazu Basa K.Basa,474337,Govt High School,Khulazu Basa,27-Jun-20,Education ,High School - General,25.65947312,94.29159656
165,Nagaland,Phek,Kikruma,Khulazu Basa K.Basa,474337,Village Council,Khulazu Basa,27-Jun-20,Transport/Admin,Panchayat Headquarter,25.655762,94.27843267
166,Nagaland,Dimapur,Medziphema,Kacharigaon,476518,bus stand,Kacharigaon,06-Jul-20,Transport/Admin,Bus Stand,25.89675667,93.69764333
167,Nagaland,Dimapur,Medziphema,Kacharigaon,476518,St clare higher secondary school,Kacharigaon,06-Jul-20,Education ,Higher Secondary School,25.89350167,93.689825
168,Nagaland,Dimapur,Medziphema,Kacharigaon,476518,Kacharigaon vill council,Kacharigaon,06-Jul-20,Transport/Admin,Panchayat Headquarter,25.895205,93.692995
169,Nagaland,Dimapur,Medziphema,Kacharigaon,476518,Zion school,Kacharigaon,06-Jul-20,Education ,High School - General,25.89484,93.6932
170,Nagaland,Mon,Phomching,S Chingnyu,929517,S Chingnyu Village Council,S Chingnyu,20-Jul-20,Transport/Admin,Panchayat Headquarter,26.63798853,95.12403811
171,Nagaland,Mon,Phomching,S Chingnyu,929517,mandi,S Chingnyu,20-Jul-20,Agro ,Mandi (Notified),26.64397004,95.1276197
172,Nagaland,Mon,Phomching,S Chingnyu,929517,PHC,S Chingnyu,20-Jul-20,Medical ,Primary Health Centre,26.63807057,95.1239723
173,Nagaland,Phek,Meluri,Kanjang,503891,Govt High School,Kanjang,21-Jul-20,Education ,High School - General,25.547705,94.60397167
174,Nagaland,Phek,Meluri,Kanjang,503891,Village Council,Kanjang,21-Jul-20,Transport/Admin,Panchayat Headquarter,25.54221667,94.60591833
175,Nagaland,Phek,Meluri,Kanjang,503891,Mandi,Kanjang,21-Jul-20,Agro ,Mandi (Notified),25.54656,94.603605
176,Nagaland,Longleng,Tamlu,Shemnyuching,929516,Panchayat HQ,Shemnyuching,26-Jul-20,Transport/Admin,Panchayat Headquarter,26.73832013,94.75829135
